class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
normal,0.416703641,0.162459493,-0.390521079,0.999900699,0.424747288,0.143160105,-0.367650926,0.999674976,0.429920703,0.143023148,-0.367677331,0.999686658,0.434872776,0.143253654,-0.367678016,0.999666214,0.410756052,0.144767389,-0.364633977,0.999688923,0.406603307,0.145450369,-0.364664644,0.999694169,0.402417839,0.146063089,-0.364642471,0.999668539,0.443982661,0.156817868,-0.22023192,0.999502301,0.398658931,0.158189058,-0.203112096,0.999222994,0.427913457,0.185351029,-0.333593786,0.999834239,0.409841239,0.184766218,-0.329933524,0.999738395,0.487207144,0.274577677,-0.14835456,0.999749064,0.352628618,0.282129169,-0.08194603,0.999485254,0.501661301,0.416766196,-0.120551653,0.980131447,0.327733725,0.39870888,-0.222475946,0.936362028,0.4978607,0.549350798,-0.181199551,0.930222571,0.370242268,0.348644018,-0.550047278,0.917899013,0.49901101,0.592191637,-0.189401135,0.876715064,0.382586956,0.338813752,-0.612919569,0.872047782,0.490678012,0.593378305,-0.244007781,0.87985009,0.384062767,0.333548993,-0.623468041,0.873744428,0.487931311,0.579503775,-0.187787831,0.867896497,0.383771151,0.335545361,-0.56221199,0.856222808,0.451518059,0.543074906,-0.037601463,0.999280989,0.377548009,0.5402807,0.03734855,0.9995085,0.46142441,0.732009709,-0.002711216,0.991588712,0.362289041,0.729125917,0.0817893,0.993246496,0.469248623,0.906814754,0.18906185,0.991410255,0.367912233,0.906399608,0.252103627,0.991996646,0.457455724,0.931647301,0.194608733,0.912035525,0.383103997,0.93200928,0.258705944,0.928830206,0.489261836,0.969345093,0.016420137,0.984942257,0.335003912,0.974020243,0.098539345,0.987198055
normal,0.412769914,0.16243656,-0.407885641,0.999896348,0.422028244,0.143518582,-0.381961495,0.999669015,0.427502036,0.143536225,-0.381944478,0.999678791,0.432756156,0.143951908,-0.381952107,0.999657929,0.40734762,0.144859836,-0.380112439,0.999680936,0.403026015,0.145474374,-0.380189717,0.999686718,0.398521423,0.146053657,-0.380177945,0.999660671,0.441899151,0.157764241,-0.22935833,0.999503255,0.395115793,0.15803577,-0.207242385,0.999202073,0.424136639,0.185995296,-0.346171498,0.999814808,0.40541473,0.185256854,-0.344671696,0.999708772,0.484801769,0.274964452,-0.153283507,0.999685049,0.349032909,0.281799048,-0.123396613,0.999436736,0.500433981,0.416370273,-0.117496386,0.978859663,0.328587264,0.395623147,-0.334047496,0.940107405,0.496510625,0.54846406,-0.149026141,0.925252736,0.38653031,0.24992834,-0.635318518,0.923603833,0.497306883,0.591205537,-0.162852496,0.864573359,0.402770191,0.217572957,-0.698146641,0.879205883,0.490585774,0.592075884,-0.199244902,0.866829872,0.404936194,0.210074618,-0.683558822,0.879985988,0.487958431,0.578518987,-0.160209462,0.854586303,0.401409566,0.219555452,-0.638476968,0.861382246,0.451207757,0.543048501,-0.023396777,0.999258995,0.376821935,0.540291369,0.023158424,0.999509037,0.462781608,0.731709719,0.005885744,0.991584957,0.363840282,0.73100245,0.061833441,0.993413746,0.472350299,0.905502558,0.197581306,0.991214335,0.36928317,0.906231105,0.237222224,0.992184997,0.458535135,0.931737781,0.204282448,0.911790431,0.384273022,0.932144821,0.2447889,0.928644836,0.49907589,0.965875506,0.028371848,0.984795153,0.336526901,0.9740628,0.079047449,0.987332523
normal,0.410394222,0.1622293,-0.424078763,0.999902785,0.419752121,0.143366829,-0.401515007,0.999691069,0.425301671,0.143410519,-0.401560336,0.999699175,0.430766314,0.143847153,-0.401593834,0.999680102,0.404961497,0.144630685,-0.39824003,0.999702752,0.400684386,0.145232543,-0.398296267,0.999707043,0.396384448,0.145810887,-0.398293465,0.999682784,0.440318197,0.157805979,-0.252651751,0.999537528,0.39384672,0.157801062,-0.233676508,0.999256968,0.42256844,0.186033592,-0.366103679,0.999826789,0.403618604,0.185207218,-0.362641603,0.999729812,0.48576346,0.275785744,-0.173052028,0.999695122,0.347001284,0.282170415,-0.123370513,0.999466896,0.502421975,0.416548669,-0.126611322,0.979420424,0.328902334,0.40492031,-0.235402763,0.934907317,0.496953398,0.548554599,-0.204282299,0.927674472,0.380251259,0.432033837,-0.538272083,0.924146056,0.497920871,0.590687335,-0.23920317,0.868865907,0.383761853,0.448873341,-0.586618245,0.882334828,0.489896625,0.591267288,-0.277044088,0.871038556,0.385825634,0.428202599,-0.588064611,0.883191109,0.487324923,0.577914655,-0.218271792,0.858825862,0.391073078,0.421875507,-0.540377736,0.863919377,0.451164782,0.543427587,-0.023206046,0.999270618,0.376028389,0.541191638,0.02298272,0.999517262,0.463690788,0.731865466,0.006054735,0.991659045,0.364741594,0.733698189,0.060682591,0.993471503,0.473792464,0.904358923,0.202355921,0.991146743,0.370060235,0.906541526,0.24036254,0.992336392,0.45927009,0.931742966,0.209275022,0.912039161,0.38500312,0.932477593,0.245493159,0.929443479,0.502825975,0.963815928,0.033888705,0.984753907,0.336415201,0.974735439,0.082964949,0.987315714
normal,0.409803808,0.163457319,-0.420680493,0.999893248,0.418633252,0.144508153,-0.398518682,0.999667287,0.423959374,0.144474894,-0.398551643,0.999677598,0.429323822,0.144830063,-0.398583502,0.999656796,0.404403627,0.145792872,-0.395104587,0.999678791,0.400227159,0.146272272,-0.395174354,0.999685287,0.396067053,0.146685943,-0.395174503,0.99965632,0.438452095,0.158742815,-0.246370837,0.99952513,0.393230826,0.158511028,-0.230127946,0.999182403,0.42122528,0.186579153,-0.361635864,0.999801099,0.403285772,0.185861498,-0.358166754,0.999684632,0.484765232,0.275834799,-0.156901121,0.999646187,0.347561896,0.282229304,-0.117527336,0.999388218,0.503417194,0.416316181,-0.108379841,0.979423285,0.329166323,0.404858112,-0.280186683,0.935190856,0.501918554,0.548174679,-0.150187925,0.928550243,0.379488885,0.27346915,-0.60591197,0.928052723,0.503545642,0.589510024,-0.167137727,0.867797017,0.392798483,0.238067985,-0.666129231,0.88753897,0.494109482,0.590682149,-0.204862595,0.869653404,0.395863235,0.222596914,-0.660585642,0.887822926,0.492451489,0.577580094,-0.162901834,0.857161999,0.393213212,0.238544762,-0.611845672,0.867446423,0.452192992,0.542672873,-0.020775275,0.999200642,0.376812786,0.540860474,0.020599574,0.999490619,0.464111954,0.732868254,0.007291254,0.99164784,0.36518684,0.734091461,0.042916737,0.993581593,0.475928098,0.905317605,0.204565197,0.990886748,0.370647281,0.907306135,0.218666166,0.99254632,0.461055309,0.932564199,0.211218879,0.91086483,0.385498315,0.93354702,0.224573508,0.930305362,0.506330431,0.963947296,0.037245054,0.984395623,0.336170048,0.975362897,0.058206365,0.987457395
normal,0.411975235,0.16841577,-0.481005788,0.999901354,0.420744866,0.147359207,-0.462677866,0.999689817,0.426081032,0.147632331,-0.462704182,0.999698222,0.431384981,0.148333028,-0.462716609,0.999679327,0.406263381,0.148388043,-0.459436834,0.999702036,0.401948929,0.148862153,-0.45949614,0.999707401,0.39762485,0.14929077,-0.459520847,0.999680936,0.440359235,0.161885977,-0.323981881,0.999546349,0.39438799,0.161398828,-0.308902055,0.999242246,0.423351318,0.191316649,-0.427173227,0.99981606,0.404605269,0.190226644,-0.422947705,0.999711096,0.48571524,0.276084155,-0.217672184,0.999671221,0.348439753,0.284884512,-0.18507193,0.999442279,0.504759967,0.416142136,-0.141537383,0.980315506,0.335684866,0.422176778,-0.119615622,0.938138545,0.507418036,0.548526824,-0.226933718,0.932453096,0.354343593,0.574238122,-0.220736995,0.930379748,0.51195389,0.58976388,-0.260026067,0.87415576,0.343760073,0.607701421,-0.257173449,0.890462995,0.502999604,0.59099102,-0.306437463,0.876089156,0.349099606,0.615200281,-0.308779508,0.891207397,0.497656405,0.578443468,-0.24567613,0.863823891,0.362956822,0.597693741,-0.243672401,0.87219125,0.452432036,0.542592764,-0.016106172,0.999242902,0.37730816,0.541124225,0.015956031,0.999518514,0.474521458,0.732019663,0.007079257,0.991772592,0.366238922,0.734399855,0.034686394,0.993798792,0.482462913,0.904658496,0.187309563,0.991124809,0.371046841,0.907373905,0.214923725,0.992885709,0.469458967,0.932122648,0.192655593,0.913079083,0.38586539,0.93346262,0.220999524,0.931540847,0.509332001,0.963917613,0.026013782,0.984750569,0.337150216,0.975369036,0.057741228,0.987863421
normal,0.413049549,0.172101468,-0.472858161,0.999906301,0.421783894,0.149804756,-0.455338359,0.99969852,0.427213609,0.150225371,-0.455363095,0.999704182,0.432553142,0.150993422,-0.455369473,0.99968636,0.407322109,0.150388107,-0.451649815,0.999714434,0.403033465,0.15075098,-0.451712191,0.999718666,0.398713917,0.151111916,-0.451755673,0.999694407,0.441480547,0.163666517,-0.319535792,0.999536574,0.39488712,0.162854478,-0.301886946,0.999273896,0.4248043,0.194505379,-0.419853151,0.999824941,0.405887902,0.193609148,-0.414901376,0.999730051,0.487846822,0.277095914,-0.214388281,0.999689281,0.34942463,0.285471082,-0.18251206,0.999490023,0.506489038,0.415828586,-0.139709845,0.980800152,0.34261781,0.424985081,-0.106135398,0.939424992,0.513894379,0.548178375,-0.226430982,0.934708416,0.348055005,0.587244928,-0.208617732,0.930394888,0.518039107,0.589034915,-0.258883268,0.877871633,0.336927503,0.622953355,-0.245536968,0.890253186,0.511032403,0.590468287,-0.304279,0.879939675,0.342430502,0.62935251,-0.297952294,0.891572773,0.504464865,0.578188598,-0.244959041,0.867627382,0.355882317,0.613295376,-0.232143745,0.873741329,0.455243111,0.543950975,-0.015357335,0.999272704,0.379852027,0.542953253,0.015216207,0.999543548,0.479438573,0.732308209,0.022191785,0.991873324,0.368142903,0.736035407,0.035023965,0.993972421,0.488638192,0.904564679,0.208953947,0.99128145,0.371266961,0.908689022,0.216190428,0.993167818,0.478121787,0.931143939,0.215564266,0.913022876,0.386028647,0.934362352,0.222173378,0.932537436,0.511577308,0.964040816,0.051709555,0.98491323,0.33783403,0.975434422,0.057478182,0.988189161
normal,0.413733423,0.17187193,-0.458784372,0.999907553,0.422493309,0.149767637,-0.439447582,0.999692678,0.427956909,0.150294408,-0.439469397,0.999693632,0.433297575,0.15119192,-0.439480782,0.999675095,0.407945633,0.150217533,-0.435492933,0.999715984,0.403633058,0.150584951,-0.435550243,0.999719381,0.399349302,0.150969058,-0.435574651,0.999697924,0.442184955,0.164089099,-0.29872781,0.999489367,0.395482004,0.16278033,-0.286665648,0.999289691,0.425697297,0.194788083,-0.404637992,0.99982667,0.406754285,0.193827212,-0.399789691,0.999742568,0.488073409,0.277692646,-0.19183065,0.999687314,0.351331353,0.28516838,-0.176928416,0.999531031,0.507014871,0.41600278,-0.092046022,0.980079532,0.345499575,0.421931922,-0.106680058,0.941009879,0.518174231,0.548433661,-0.182397455,0.933089435,0.349520326,0.559692442,-0.211197659,0.930817425,0.521870971,0.588896155,-0.213098496,0.875851035,0.336247355,0.618924379,-0.249628827,0.890944958,0.517024934,0.590209365,-0.262083709,0.878171325,0.341422617,0.624878705,-0.298567265,0.89265424,0.509872258,0.578631997,-0.203038782,0.866008461,0.357848287,0.578364789,-0.233159795,0.875467122,0.457298547,0.545264542,-0.007480395,0.999277472,0.38208124,0.544125795,0.007358882,0.999558568,0.482221037,0.735162199,0.033637665,0.991864741,0.369819254,0.737390399,0.022047555,0.994126737,0.492045671,0.904581368,0.235807627,0.991179526,0.371428639,0.909395337,0.21038644,0.993342102,0.481395572,0.931071043,0.244152859,0.911961615,0.386069119,0.934818268,0.217178598,0.932190359,0.513507068,0.964140177,0.081027947,0.984587371,0.338260114,0.975605667,0.047996264,0.98823911
normal,0.413371593,0.171510026,-0.456463456,0.999899328,0.422786117,0.149509251,-0.441021234,0.999652147,0.428410828,0.150003776,-0.441061825,0.999649107,0.433787942,0.15086849,-0.441091001,0.999632061,0.408296406,0.15003632,-0.434063613,0.999691069,0.404058069,0.150454417,-0.434123039,0.999691665,0.399791151,0.150894865,-0.434181333,0.999675453,0.442931801,0.163798496,-0.321144253,0.999392748,0.397739351,0.162628233,-0.286056489,0.999229968,0.425952137,0.194321439,-0.408531725,0.999812543,0.407277644,0.193398833,-0.39899382,0.999738634,0.490804225,0.277618736,-0.239223376,0.999665499,0.356785297,0.28491658,-0.168169186,0.999564409,0.507364452,0.415979594,-0.182688698,0.978279948,0.350494444,0.425785065,-0.080934361,0.937653422,0.516375959,0.550149143,-0.25532198,0.924578369,0.34832418,0.569960594,-0.169410929,0.92622,0.519846559,0.588728845,-0.286653012,0.86485219,0.337833911,0.618186772,-0.199146926,0.88492614,0.503360629,0.596137404,-0.326559424,0.867341459,0.342980683,0.624791861,-0.250951529,0.887362421,0.506820738,0.579253316,-0.271803647,0.854721725,0.351041675,0.610181451,-0.1927872,0.871422291,0.457451224,0.545512736,-0.017455135,0.999267638,0.382598072,0.544113517,0.017332166,0.999569774,0.482055753,0.735899031,0.030541589,0.991899729,0.372147709,0.737216294,0.036221839,0.994221568,0.493488133,0.90466851,0.22755596,0.99131161,0.371883839,0.909480035,0.217920884,0.993556976,0.483974516,0.93107605,0.236273423,0.911020875,0.386649221,0.935632944,0.225162089,0.933262587,0.514767766,0.964229226,0.072537504,0.984638333,0.338587552,0.975602865,0.052509617,0.988470376
normal,0.413499832,0.171289429,-0.47046563,0.99989295,0.422985554,0.149378464,-0.45820573,0.999627411,0.428591549,0.149749935,-0.458256841,0.999622345,0.433855236,0.150567859,-0.45830819,0.999608874,0.409018248,0.15035142,-0.44820565,0.999675632,0.405439824,0.150911048,-0.448266953,0.999671042,0.401927292,0.151477039,-0.448332816,0.999658406,0.445955485,0.163759381,-0.342528075,0.999349594,0.403799206,0.162645027,-0.294540107,0.999176681,0.42677325,0.193720549,-0.424442977,0.999801755,0.409383714,0.193129584,-0.410783947,0.99973309,0.499318719,0.27734533,-0.263003618,0.999653935,0.364384443,0.28504926,-0.165411606,0.999592304,0.513366282,0.415521145,-0.218202844,0.977855861,0.352125555,0.4251284,-0.074659593,0.931317151,0.517776787,0.546300471,-0.292597562,0.920130253,0.348457754,0.562102616,-0.16907151,0.918127835,0.520766318,0.584494293,-0.325254709,0.858248055,0.340323299,0.60857147,-0.197600663,0.874489129,0.510298848,0.589196384,-0.364807874,0.860949039,0.338765234,0.615927577,-0.250589341,0.877833545,0.507952571,0.575806916,-0.308559388,0.847632229,0.348580062,0.600591958,-0.193031445,0.86258918,0.460033923,0.545503914,-0.025128944,0.999253213,0.385473818,0.544047952,0.025039339,0.99957943,0.483404845,0.736050427,0.017839564,0.991885543,0.372322172,0.737035453,0.040248487,0.994363606,0.493980616,0.904801011,0.214658469,0.991452336,0.372138917,0.909913063,0.216815308,0.993821084,0.484018177,0.931127489,0.22306475,0.911200345,0.38736102,0.936515272,0.222481579,0.935158908,0.517070055,0.964318514,0.063230544,0.984772146,0.338768989,0.975602806,0.058922574,0.988784492
normal,0.420197338,0.170182765,-0.471507221,0.999896944,0.428887457,0.148575008,-0.456181586,0.999637723,0.434586674,0.148517117,-0.45622775,0.999631464,0.440213412,0.148791879,-0.456256062,0.999618709,0.413986504,0.150190443,-0.449169725,0.999686122,0.410113931,0.150864005,-0.449230194,0.999680281,0.40650475,0.151334539,-0.449292481,0.999668539,0.453191191,0.161118686,-0.330113143,0.999353111,0.40823552,0.162384048,-0.29724434,0.999199271,0.434225142,0.1918578,-0.422667205,0.999808371,0.416703284,0.19277367,-0.413071096,0.999746203,0.506120503,0.277313679,-0.238672286,0.999663949,0.367220402,0.285024941,-0.178711116,0.999621153,0.520932794,0.415487081,-0.181559011,0.978114784,0.353907734,0.425582111,-0.100071289,0.930745065,0.523881733,0.546315849,-0.260250688,0.921884656,0.348404616,0.565505445,-0.201538607,0.916141391,0.526193261,0.584724784,-0.291874588,0.86078161,0.34172231,0.614660382,-0.234988362,0.871700346,0.51943469,0.589144468,-0.334434092,0.863661051,0.342928201,0.619965672,-0.286607772,0.875573874,0.514852226,0.576314986,-0.277406842,0.850409508,0.349856496,0.604174256,-0.224891484,0.861179471,0.462305427,0.546317995,-0.020639069,0.999276578,0.387532264,0.543900788,0.020529099,0.999598145,0.483962685,0.736271441,0.038567506,0.991933405,0.372754127,0.736845553,0.040276248,0.994548678,0.493562758,0.90480864,0.24421522,0.991658449,0.372212857,0.909847081,0.216984436,0.994067371,0.482687682,0.931136668,0.253151327,0.913260698,0.387649357,0.936397612,0.2226502,0.936095536,0.518938899,0.965862036,0.093483552,0.98501277,0.339278609,0.975675106,0.05983695,0.989065766
normal,0.4228549,0.16925168,-0.466582924,0.999899864,0.43097198,0.147812232,-0.45050633,0.999646485,0.436843336,0.1474621,-0.450554371,0.999640644,0.442555964,0.147437513,-0.450584948,0.9996292,0.416166574,0.150126398,-0.443516433,0.999693871,0.412410289,0.150720879,-0.44357422,0.99968636,0.408848107,0.151151255,-0.443629116,0.999675155,0.455666631,0.159554094,-0.324663043,0.999366164,0.4107261,0.162237704,-0.290828317,0.999209881,0.438321024,0.190659106,-0.417929232,0.999813974,0.420166373,0.192608997,-0.408136964,0.999755383,0.508762062,0.277121216,-0.237214595,0.999671578,0.370099634,0.286286473,-0.171989813,0.999643505,0.521455824,0.415335834,-0.180777341,0.978322268,0.356054574,0.428510875,-0.085962564,0.927246511,0.523819029,0.546122253,-0.25713715,0.922896624,0.348790437,0.560554862,-0.180916816,0.910673022,0.526817203,0.584720373,-0.288295537,0.862030327,0.342712075,0.611286581,-0.21235624,0.864219069,0.519407272,0.588800609,-0.330225855,0.865068495,0.345101088,0.615977287,-0.263600439,0.868670523,0.514922619,0.57628113,-0.273977786,0.851491749,0.3517268,0.597936273,-0.20423606,0.854909062,0.463094652,0.546244621,-0.020564549,0.999284983,0.388071865,0.543302596,0.020454161,0.999610484,0.483891755,0.736049712,0.036869004,0.991951764,0.372999281,0.736757219,0.040302705,0.994703829,0.492566466,0.903918564,0.242980257,0.991844654,0.372247815,0.909974575,0.219809756,0.994290173,0.481618077,0.930374563,0.251721174,0.91392076,0.387696236,0.936416268,0.225946128,0.936757684,0.51934582,0.966118932,0.087864771,0.98523587,0.339357048,0.976111829,0.062258117,0.989320338
normal,0.425956994,0.169185922,-0.47987482,0.999904037,0.433277071,0.147946239,-0.462818354,0.999658048,0.438961715,0.147521675,-0.462864876,0.999652565,0.444509,0.147441357,-0.462887406,0.999642372,0.41933918,0.150483266,-0.457710266,0.999703705,0.415875554,0.151240662,-0.457771242,0.99969399,0.412573069,0.151869863,-0.457835495,0.999680877,0.456911027,0.15927735,-0.327431679,0.999382496,0.413902611,0.162191883,-0.302018821,0.999215603,0.441037565,0.190509498,-0.427330047,0.99982065,0.423573375,0.192289814,-0.420169652,0.999762893,0.512130022,0.275721818,-0.229791105,0.999685526,0.373469234,0.285854071,-0.186684921,0.999664485,0.521772683,0.412668198,-0.176899984,0.978678882,0.364550322,0.427905142,-0.102786154,0.922566652,0.528930485,0.543691754,-0.250138432,0.925735474,0.352706343,0.55829531,-0.210964113,0.900198579,0.531588137,0.583289266,-0.281346023,0.865886688,0.343985558,0.603993416,-0.245341584,0.851263642,0.525825918,0.586715877,-0.326845288,0.869203925,0.348847866,0.608451903,-0.2976996,0.856740594,0.520683467,0.574873388,-0.268374652,0.855434656,0.354710639,0.597809017,-0.235107616,0.843674719,0.467971325,0.543686032,-0.013685634,0.999285698,0.392331541,0.541295052,0.013617038,0.999625266,0.484351575,0.734593689,0.047730818,0.991908431,0.374358535,0.735675156,0.02208358,0.994891644,0.491973996,0.90359813,0.258170664,0.991921186,0.372295409,0.90993619,0.198735997,0.994531155,0.481435448,0.930052519,0.267408341,0.915584207,0.387730122,0.936387479,0.203799993,0.937253475,0.524076998,0.966139138,0.100804195,0.985355854,0.339649707,0.976088285,0.027591432,0.989580154
normal,0.427985191,0.168759376,-0.48722133,0.999907494,0.435346186,0.147926196,-0.469896853,0.9996683,0.441057116,0.147451356,-0.469951481,0.999664128,0.446482837,0.147306755,-0.469988167,0.999656141,0.421503246,0.150379062,-0.464958191,0.999710739,0.41788426,0.151135787,-0.465017319,0.999698281,0.414396286,0.151764482,-0.465082824,0.999683082,0.458069891,0.15858151,-0.332326889,0.999405324,0.415050358,0.161835283,-0.30725342,0.999209762,0.442877144,0.189439878,-0.433608145,0.999827266,0.424901515,0.191117048,-0.426674992,0.999768436,0.513115585,0.275110066,-0.232482478,0.999699771,0.374195993,0.28446731,-0.185754523,0.999677837,0.52261138,0.41254434,-0.171752721,0.979442537,0.363710821,0.427699029,-0.106183037,0.91583246,0.530739844,0.54469043,-0.253532916,0.928914785,0.353049636,0.552583456,-0.209751472,0.889825225,0.533650815,0.585348725,-0.28529039,0.87052393,0.344173014,0.596663892,-0.243811145,0.83860743,0.528193593,0.58789283,-0.333267093,0.874032974,0.349052072,0.601371109,-0.298560351,0.845110714,0.5233441,0.57605201,-0.272795469,0.860179603,0.354975879,0.586352646,-0.234833404,0.83245331,0.468652278,0.540734828,-0.013906594,0.99927032,0.393324494,0.539228678,0.013828072,0.999624908,0.484379441,0.734068871,0.043900702,0.992107213,0.374509335,0.733633757,0.02584246,0.995081782,0.491564721,0.903616667,0.248341769,0.992174327,0.372347295,0.9098894,0.203597009,0.994802117,0.480812162,0.930068791,0.256920218,0.917121351,0.388602853,0.936470389,0.209949553,0.938722789,0.524175107,0.966977179,0.098924264,0.985715568,0.339626729,0.976229668,0.041939102,0.989955604
normal,0.429291219,0.168660223,-0.502906263,0.999912739,0.436749786,0.147881404,-0.484550029,0.99968487,0.442512512,0.147487566,-0.484584063,0.999680877,0.448049426,0.147443771,-0.484600991,0.999673784,0.42272222,0.150251523,-0.481173247,0.999725997,0.418910563,0.15101333,-0.481244028,0.999713063,0.415266842,0.151653752,-0.481302321,0.999697685,0.459128588,0.158844873,-0.343934178,0.999430835,0.414955884,0.161768422,-0.327093452,0.999245405,0.44374907,0.189183831,-0.448527366,0.999836326,0.42507425,0.190266207,-0.443895221,0.999780953,0.51238662,0.275380552,-0.239027172,0.999712765,0.373174161,0.284470171,-0.207786322,0.999700427,0.522347331,0.412571669,-0.169387609,0.979799628,0.362576425,0.429617435,-0.119330615,0.915755987,0.531599939,0.54459101,-0.252157331,0.930770755,0.352257073,0.555867732,-0.221237198,0.886696339,0.533874512,0.585560203,-0.283337086,0.872887433,0.344128191,0.60388279,-0.255173117,0.833944261,0.528237343,0.587967813,-0.330636203,0.876614571,0.348788708,0.60906589,-0.308464468,0.841013074,0.523430467,0.576066554,-0.271325499,0.862702608,0.354700029,0.592564404,-0.245509446,0.828943729,0.470051438,0.54037261,-0.011865483,0.999278903,0.393964112,0.538692176,0.011779484,0.999640107,0.484819859,0.734081686,0.053873349,0.992262065,0.375331372,0.733626902,0.02815008,0.995249689,0.491305441,0.903666019,0.271182925,0.992398918,0.372462392,0.910117924,0.21866402,0.995034695,0.480741888,0.930078268,0.280845523,0.919462144,0.38892287,0.936467171,0.226106018,0.939976394,0.52448225,0.96804893,0.114962928,0.986070752,0.339933217,0.976320505,0.0464339,0.990277648
normal,0.430890918,0.169073358,-0.509174168,0.999918103,0.438153833,0.149260759,-0.489625841,0.999703526,0.443687469,0.149235368,-0.489668459,0.999699771,0.44906044,0.149558738,-0.489713252,0.999694109,0.424293548,0.15076755,-0.487178773,0.999741852,0.420341879,0.151368082,-0.487228066,0.999728501,0.416516691,0.151888132,-0.487261802,0.999713123,0.45923838,0.161267012,-0.342998087,0.999463499,0.414797336,0.161831349,-0.330722213,0.999285281,0.444236487,0.189610124,-0.452223629,0.999846697,0.425672442,0.190162823,-0.449071854,0.99979502,0.511476398,0.275750279,-0.237317339,0.999729574,0.372435778,0.281930655,-0.198035672,0.999717236,0.522164106,0.412581623,-0.167909205,0.98036325,0.360838979,0.426355958,-0.111829996,0.913504899,0.53263402,0.545068681,-0.249675542,0.933144212,0.352104127,0.548939407,-0.212575257,0.880695343,0.53445363,0.585946918,-0.280510247,0.876125216,0.344339579,0.596074998,-0.246312171,0.82588017,0.528822303,0.588020027,-0.32730785,0.88002336,0.348893553,0.600155592,-0.300369591,0.833574474,0.52456975,0.57613349,-0.268175155,0.865831554,0.355053753,0.58471477,-0.236994773,0.821423531,0.470073968,0.539964736,-0.012079266,0.999278486,0.394251466,0.538399279,0.011991824,0.999638557,0.485258996,0.734007359,0.04952598,0.992540538,0.375563771,0.733809412,0.02924433,0.99541539,0.491235316,0.903986275,0.263999015,0.992704511,0.372476786,0.910673499,0.227342188,0.99526,0.480381906,0.93017292,0.274749428,0.921113789,0.389100909,0.936443746,0.234330386,0.940724432,0.524644971,0.968855619,0.090022773,0.986578822,0.340091735,0.97712487,0.048653949,0.990638554
normal,0.431094378,0.168995634,-0.459375381,0.999920309,0.438383579,0.149460927,-0.438947409,0.999710917,0.44402197,0.149461418,-0.43901521,0.999707103,0.449471891,0.149790332,-0.439069182,0.99970293,0.424441129,0.150949463,-0.434776783,0.999746919,0.420455188,0.151596889,-0.434785545,0.999730945,0.416634113,0.152169168,-0.434814095,0.999714911,0.459885746,0.162101075,-0.297132194,0.999476671,0.414659142,0.162889466,-0.276299417,0.999290645,0.444529563,0.189562961,-0.404926032,0.999851704,0.425684303,0.190169543,-0.399216443,0.999801874,0.511458457,0.276762784,-0.201566324,0.999742746,0.374050349,0.281887621,-0.145216435,0.999725521,0.523220181,0.412645549,-0.131187245,0.980974078,0.35128057,0.414687902,-0.071337432,0.90931195,0.53332901,0.544879854,-0.219697654,0.936237991,0.352118105,0.545472264,-0.186522245,0.875687301,0.535006583,0.585471332,-0.252435565,0.881063938,0.346535474,0.590359509,-0.221496522,0.819254756,0.529217422,0.587110937,-0.29951328,0.884945691,0.349217415,0.592996061,-0.271282226,0.827071726,0.525109172,0.575296044,-0.23876898,0.870696545,0.356141418,0.57875967,-0.209373027,0.814082682,0.470002532,0.540708363,-0.012899837,0.99928844,0.394308031,0.538432658,0.012832078,0.999641716,0.485484242,0.734073997,0.046563823,0.992810249,0.375544757,0.734030247,0.029564556,0.995596588,0.491124094,0.90406853,0.256062239,0.992992401,0.372508138,0.910943329,0.22749728,0.995484412,0.480113894,0.930104136,0.265444219,0.922569811,0.389237523,0.936542451,0.234313428,0.941922665,0.524154067,0.970454156,0.087709934,0.987057805,0.339666009,0.977119446,0.051696461,0.991006494
